SOC,OCV
0.9992222944632182,4.33546
0.9992133758217413,4.33646
0.9992044571802645,4.33546
0.9991955385387876,4.3334600000000005
0.9991866198973107,4.33746
0.9991777012558339,4.33546
0.999168782614357,4.33546
0.9991598639728801,4.33546
0.9991509453314034,4.33446
0.9991420266899265,4.3334600000000005
0.9991331080484497,4.33446
0.9991241894069728,4.33546
0.9991152707654959,4.3334600000000005
0.9991063521240191,4.3334600000000005
0.9990974334825422,4.33446
0.9990885148410653,4.33446
0.9990795961995885,4.33246
0.9990706775581116,4.33446
0.9990617589166347,4.3334600000000005
0.999052840275158,4.33446
0.999043921633681,4.3334600000000005
0.9990350029922043,4.3334600000000005
0.9990260843507274,4.3334600000000005
0.9990171657092505,4.33546
0.9990082470677737,4.33446
0.9989993284262968,4.3334600000000005
0.9989904097848199,4.3334600000000005
0.9989814911433431,4.3334600000000005
0.9989725725018662,4.3334600000000005
0.9989636538603893,4.33546
0.9989547352189125,4.33446
0.9989458165774356,4.3334600000000005
0.9989368979359589,4.3334600000000005
0.998927979294482,4.33446
0.9989190606530051,4.3334600000000005
0.9989101420115283,4.3334600000000005
0.9989012233700514,4.33546
0.9988923047285745,4.33146
0.9988833860870977,4.3334600000000005
0.9988744674456208,4.33446
0.9988655488041439,4.33246
0.9988566301626671,4.33246
0.9988477115211902,4.33246
0.9988387928797134,4.33246
0.9988298742382365,4.3334600000000005
0.9988209555967597,4.33446
0.9988120369552829,4.33446
0.998803118313806,4.33246
0.9987941996723291,4.33146
0.9987852810308523,4.3334600000000005
0.9987763623893754,4.33146
0.9987674437478985,4.3334600000000005
0.9987585251064217,4.3334600000000005
0.9987496064649448,4.33446
0.998740687823468,4.33146
0.9987317691819911,4.33246
0.9987228505405142,4.33246
0.9987139318990375,4.3334600000000005
0.9987050132575606,4.33146
0.9986960946160837,4.3334600000000005
0.9986871759746069,4.33146
0.99867825733313,4.33246
0.9986693386916531,4.33646
0.9986604200501763,4.3334600000000005
0.9986515014086994,4.3334600000000005
0.9986425827672226,4.33546
0.9986336641257457,4.33146
0.9986247454842688,4.3334600000000005
0.998615826842792,4.33546
0.9986069082013151,4.3334600000000005
0.9985979895598383,4.33146
0.9985890709183615,4.33246
0.9985801522768846,4.3334600000000005
0.9985712336354077,4.33146
0.9985623149939309,4.33146
0.998553396352454,4.33046
0.9985444777109772,4.33246
0.9985355590695003,4.3334600000000005
0.9985266404280234,4.33146
0.9985177217865466,4.33146
0.9985088031450697,4.32746
0.9984998845035928,4.33146
0.998490965862116,4.33246
0.9984820472206392,4.3334600000000005
0.9984731285791623,4.33246
0.9984642099376855,4.33146
0.9984552912962086,4.33146
0.9984463726547318,4.33146
0.9984374540132549,4.33246
0.998428535371778,4.32946
0.9984196167303012,4.33046
0.9984106980888243,4.33446
0.9984017794473474,4.33246
0.9983928608058706,4.33046
0.9983839421643937,4.3334600000000005
0.9983750235229168,4.33146
0.9983661048814401,4.33046
0.9983571862399632,4.33446
0.9983482675984864,4.33146
0.9983393489570095,4.33046
0.9983304303155326,4.33546
0.9983215116740558,4.33146
0.9983125930325789,4.33146
0.998303674391102,4.33046
0.9982947557496252,4.33046
0.9982858371081483,4.33046
0.9982769184666714,4.33046
0.9982679998251947,4.33146
0.9982590811837178,4.32946
0.9982501625422409,4.33246
0.9982412439007641,4.3334600000000005
0.9982323252592872,4.33046
0.9982234066178104,4.33046
0.9982144879763335,4.33146
0.9982055693348566,4.33046
0.9981966506933798,4.328460000000001
0.9981877320519029,4.3334600000000005
0.998178813410426,4.33146
0.9981698947689492,4.32946
0.9981609761274723,4.33246
0.9981520574859954,4.33046
0.9981431388445187,4.32946
0.9981342202030418,4.33046
0.998125301561565,4.33046
0.9981163829200881,4.32946
0.9981074642786112,4.328460000000001
0.9980985456371344,4.33246
0.9980896269956575,4.32946
0.9980807083541806,4.33146
0.9980717897127038,4.33246
0.9980628710712269,4.32946
0.99805395242975,4.33046
0.9980450337882733,4.33046
0.9980361151467964,4.33046
0.9980271965053196,4.33146
0.9980182778638427,4.33146
0.9980093592223658,4.33146
0.998000440580889,4.32946
0.9979915219394121,4.33146
0.9979826032979352,4.32946
0.9979736846564584,4.33146
0.9979647660149815,4.32646
0.9979558473735046,4.3334600000000005
0.9979469287320278,4.33046
0.9979380100905509,4.32946
0.9979290914490742,4.33246
0.9979201728075973,4.32946
0.9979112541661204,4.328460000000001
0.9979023355246436,4.328460000000001
0.9978934168831667,4.33046
0.9978844982416898,4.32946
0.997875579600213,4.33046
0.9978666609587361,4.33146
0.9978577423172592,4.328460000000001
0.9978488236757824,4.33046
0.9978399050343055,4.33046
0.9978309863928287,4.328460000000001
0.9978220677513518,4.33146
0.997813149109875,4.33146
0.9978042304683982,4.328460000000001
0.9977953118269213,4.32946
0.9977863931854444,4.33046
0.9977774745439676,4.328460000000001
0.9977685559024907,4.328460000000001
0.9977596372610138,4.33046
0.997750718619537,4.32946
0.9977417999780601,4.32946
0.9977328813365833,4.32946
0.9977239626951064,4.32946
0.9977150440536295,4.328460000000001
0.9977061254121528,4.328460000000001
0.9976972067706759,4.33146
0.997688288129199,4.328460000000001
0.9976793694877222,4.32746
0.9976704508462453,4.33246
0.9976615322047684,4.32746
0.9976526135632916,4.32746
0.9976436949218147,4.33146
0.9976347762803378,4.328460000000001
0.997625857638861,4.32746
0.9976169389973841,4.32746
0.9976080203559073,4.328460000000001
0.9975991017144304,4.32746
0.9975901830729536,4.32946
0.9975812644314768,4.33046
0.9975723457899999,4.32946
0.997563427148523,4.3254600000000005
0.9975545085070462,4.328460000000001
0.9975455898655693,4.32746
0.9975366712240924,4.32746
0.9975277525826156,4.328460000000001
0.9975188339411387,4.328460000000001
0.9975099152996619,4.328460000000001
0.997500996658185,4.328460000000001
0.9974920780167081,4.328460000000001
0.9974831593752314,4.328460000000001
0.9974742407337545,4.33046
0.9974653220922776,4.32746
0.9974564034508008,4.32746
0.9974474848093239,4.32746
0.997438566167847,4.33046
0.9974296475263702,4.32746
0.9974207288848933,4.32946
0.9974118102434165,4.32946
0.9974028916019396,4.328460000000001
0.9973939729604627,4.32746
0.9973850543189859,4.33146
0.997376135677509,4.328460000000001
0.9973672170360321,4.32646
0.9973582983945554,4.33146
0.9973493797530785,4.32746
0.9973404611116016,4.32946
0.9973315424701248,4.328460000000001
0.9973226238286479,4.32746
0.9973137051871711,4.32746
0.9973047865456942,4.32646
0.9972958679042173,4.32746
0.9972869492627405,4.32746
0.9972780306212636,4.32646
0.9972691119797867,4.32746
0.99726019333831,4.32746
0.9972512746968331,4.328460000000001
0.9972423560553562,4.328460000000001
0.9972334374138794,4.32946
0.9972245187724025,4.328460000000001
0.9972156001309257,4.32746
0.9972066814894488,4.32646
0.9971977628479719,4.328460000000001
0.9971888442064951,4.328460000000001
0.9971799255650182,4.32746
0.9971710069235413,4.32746
0.9971620882820645,4.32746
0.9971531696405876,4.328460000000001
0.9971442509991107,4.32746
0.997135332357634,4.32746
0.9971264137161571,4.33046
0.9971174950746803,4.32746
0.9971085764332034,4.32746
0.9970996577917265,4.33046
0.9970907391502497,4.32746
0.9970818205087728,4.328460000000001
0.9970729018672959,4.32746
0.9970639832258191,4.328460000000001
0.9970550645843422,4.32646
0.9970461459428653,4.328460000000001
0.9970372273013886,4.328460000000001
0.9970283086599117,4.32746
0.9970193900184348,4.328460000000001
0.997010471376958,4.32746
0.9970015527354811,4.32746
0.9969926340940043,4.3254600000000005
0.9969837154525274,4.32746
0.9969747968110505,4.32746
0.9969658781695737,4.3254600000000005
0.9969569595280968,4.328460000000001
0.9969480408866199,4.32746
0.9969391222451431,4.328460000000001
0.9969302036036662,4.32746
0.9969212849621893,4.328460000000001
0.9969123663207126,4.32746
0.9969034476792357,4.32746
0.9968945290377589,4.328460000000001
0.996885610396282,4.32746
0.9968766917548051,4.32646
0.9968677731133283,4.328460000000001
0.9968588544718514,4.328460000000001
0.9968499358303745,4.32646
0.9968410171888977,4.328460000000001
0.9968320985474208,4.32746
0.9968231799059439,4.32746
0.9968142612644671,4.32946
0.9968053426229903,4.32746
0.9967964239815135,4.32746
0.9967875053400366,4.32746
0.9967785866985597,4.32646
0.9967696680570829,4.32746
0.996760749415606,4.328460000000001
0.9967518307741291,4.32746
0.9967429121326523,4.32746
0.9967339934911754,4.32446
0.9967250748496985,4.32746
0.9967161562082217,4.32746
0.9967072375667448,4.3254600000000005
0.9966983189252681,4.32746
0.9966894002837912,4.32646
0.9966804816423143,4.323460000000001
0.9966715630008375,4.32646
0.9966626443593606,4.32646
0.9966537257178837,4.32746
0.9966448070764069,4.32746
0.99663588843493,4.32746
0.9966269697934531,4.3254600000000005
0.9966180511519763,4.32646
0.9966091325104994,4.32646
0.9966002138690226,4.32746
0.9965912952275457,4.32646
0.9965823765860689,4.32646
0.9965734579445921,4.32646
0.9965645393031152,4.32646
0.9965556206616383,4.32746
0.9965467020201615,4.32646
0.9965377833786846,4.3254600000000005
0.9965288647372077,4.32746
0.9965199460957309,4.32646
0.996511027454254,4.3254600000000005
0.9965021088127772,4.32746
0.9964931901713003,4.32646
0.9964842715298234,4.32746
0.9964753528883467,4.32646
0.9964664342468698,4.32646
0.9964575156053929,4.32646
0.9964485969639161,4.32646
0.9964396783224392,4.32746
0.9964307596809623,4.32646
0.9964218410394855,4.323460000000001
0.9964129223980086,4.32646
0.9964040037565317,4.32646
0.9963950851150549,4.3254600000000005
0.996386166473578,4.32646
0.9963772478321012,4.3254600000000005
0.9963683291906243,4.32646
0.9963594105491475,4.32746
0.9963504919076707,4.32646
0.9963415732661938,4.32646
0.9963326546247169,4.32446
0.9963237359832401,4.32746
0.9963148173417632,4.3254600000000005
0.9963058987002863,4.32746
0.9962969800588095,4.33046
0.9962880614173326,4.32646
0.9962791427758558,4.3254600000000005
0.9962702241343789,4.32646
0.996261305492902,4.32446
0.9962523868514253,4.32646
0.9962434682099484,4.328460000000001
0.9962345495684715,4.3254600000000005
0.9962256309269947,4.32446
0.9962167122855178,4.328460000000001
0.9962077936440409,4.3254600000000005
0.9961988750025641,4.32446
0.9961899563610872,4.32646
0.9961810377196104,4.32746
0.9961721190781335,4.32646
0.9961632004366566,4.32646
0.9961542817951798,4.32646
0.996145363153703,4.3254600000000005
0.996136444512226,4.323460000000001
0.9961275258707493,4.32646
0.9961186072292724,4.32646
0.9961096885877955,4.32446
0.9961007699463187,4.32446
0.9960918513048418,4.3254600000000005
0.996082932663365,4.3254600000000005
0.9960740140218881,4.3254600000000005
0.9960650953804112,4.3254600000000005
0.9960561767389344,4.3254600000000005
0.9960472580974575,4.32446
0.9960383394559806,4.32446
0.9960294208145039,4.32646
0.996020502173027,4.32446
0.9960115835315501,4.3254600000000005
0.9960026648900733,4.32446
0.9959937462485964,4.32446
0.9959848276071196,4.32746
0.9959759089656427,4.3254600000000005
0.9959669903241658,4.32446
0.995958071682689,4.32746
0.9959491530412121,4.32446
0.9959402343997352,4.32446
0.9959313157582584,4.32746
0.9959223971167815,4.32446
0.9959134784753046,4.323460000000001
0.9959045598338279,4.323460000000001
0.995895641192351,4.32446
0.9958867225508742,4.3254600000000005
0.9958778039093973,4.32446
0.9958688852679204,4.32646
0.9958599666264436,4.32446
0.9958510479849667,4.32246
0.9958421293434898,4.32446
0.995833210702013,4.3254600000000005
0.9958242920605361,4.32446
0.9958153734190592,4.3254600000000005
0.9958064547775825,4.323460000000001
0.9957975361361056,4.32446
0.9957886174946287,4.32446
0.9957796988531519,4.32446
0.995770780211675,4.32246
0.9957618615701982,4.32446
0.9957529429287213,4.32446
0.9957440242872444,4.323460000000001
0.9957351056457676,4.32446
0.9957261870042907,4.32646
0.9957172683628138,4.32446
0.995708349721337,4.32446
0.9956994310798601,4.32646
0.9956905124383832,4.32446
0.9956815937969065,4.323460000000001
0.9956726751554296,4.32646
0.9956637565139528,4.3254600000000005
0.9956548378724759,4.323460000000001
0.995645919230999,4.32446
0.9956370005895222,4.32446
0.9956280819480453,4.323460000000001
0.9956191633065684,4.323460000000001
0.9956102446650916,4.3254600000000005
0.9956013260236147,4.323460000000001
0.9955924073821378,4.32146
0.995583488740661,4.32646
0.9955745700991842,4.32446
0.9955656514577074,4.320460000000001
0.9955567328162305,4.3254600000000005
0.9955478141747536,4.32246
0.9955388955332768,4.323460000000001
0.9955299768917999,4.323460000000001
0.995521058250323,4.32446
0.9955121396088462,4.32446
0.9955032209673693,4.32446
0.9954943023258924,4.323460000000001
0.9954853836844156,4.32246
0.9954764650429387,4.32446
0.995467546401462,4.323460000000001
0.9954586277599851,4.32146
0.9954497091185082,4.32446
0.9954407904770314,4.323460000000001
0.9954318718355545,4.32246
0.9954229531940776,4.32246
0.9954140345526008,4.3254600000000005
0.9954051159111239,4.32246
0.995396197269647,4.323460000000001
0.9953872786281702,4.32446
0.9953783599866933,4.32246
0.9953694413452165,4.32446
0.9953605227037396,4.32446
0.9953516040622628,4.32246
0.995342685420786,4.323460000000001
0.9953337667793091,4.32246
0.9953248481378322,4.32446
0.9953159294963554,4.32246
0.9953070108548785,4.32146
0.9952980922134016,4.32646
0.9952891735719248,4.32246
0.9952802549304479,4.32146
0.9952713362889711,4.32446
0.9952624176474942,4.32246
0.9952534990060173,4.32146
0.9952445803645406,4.32446
0.9952356617230637,4.32246
0.9952267430815868,4.32246
0.99521782444011,4.32246
0.9952089057986331,4.32246
0.9951999871571562,4.32246
0.9951910685156794,4.31946
0.9951821498742025,4.32246
0.9951732312327256,4.323460000000001
0.9951643125912488,4.323460000000001
0.9951553939497719,4.323460000000001
0.9951464753082951,4.32246
0.9951375566668182,4.323460000000001
0.9951286380253413,4.32246
0.9951197193838646,4.32246
0.9951108007423877,4.32146
0.9951018821009108,4.32446
0.995092963459434,4.323460000000001
0.9950840448179571,4.32146
0.9950751261764802,4.32246
0.9950662075350034,4.32246
0.9950572888935265,4.32246
0.9950483702520497,4.32246
0.9950394516105728,4.323460000000001
0.9950305329690959,4.32246
0.9950216143276192,4.320460000000001
0.9950126956861423,4.323460000000001
0.9950037770446654,4.32246
0.9949948584031886,4.31946
0.9949859397617117,4.323460000000001
0.9949770211202348,4.32246
0.994968102478758,4.32246
0.9949591838372811,4.32146
0.9949502651958043,4.32246
0.9949413465543274,4.32146
0.9949324279128505,4.320460000000001
0.9949235092713737,4.32146
0.9949145906298968,4.32246
0.99490567198842,4.31946
0.9948967533469432,4.32246
0.9948878347054663,4.32146
0.9948789160639894,4.31946
0.9948699974225126,4.32246
0.9948610787810357,4.32146
0.9948521601395589,4.32246
0.994843241498082,4.320460000000001
0.9948343228566051,4.32146
0.9948254042151283,4.32246
0.9948164855736514,4.32146
0.9948075669321745,4.323460000000001
0.9947986482906978,4.32146
0.9947897296492209,4.320460000000001
0.994780811007744,4.32246
0.9947718923662672,4.32246
0.9947629737247903,4.32246
0.9947540550833135,4.32246
0.9947451364418366,4.32146
0.9947362178003597,4.31946
0.9947272991588829,4.323460000000001
0.994718380517406,4.320460000000001
0.9947094618759291,4.32146
0.9947005432344523,4.32246
0.9946916245929754,4.320460000000001
0.9946827059514985,4.32246
0.9946737873100218,4.320460000000001
0.9946648686685449,4.32146
0.9946559500270681,4.32146
0.9946470313855912,4.320460000000001
0.9946381127441143,4.32246
0.9946291941026375,4.320460000000001
0.9946202754611606,4.320460000000001
0.9946113568196837,4.32146
0.9946024381782069,4.320460000000001
0.99459351953673,4.31946
0.9945846008952531,4.32146
0.9945756822537763,4.320460000000001
0.9945667636122995,4.31946
0.9945578449708226,4.32246
0.9945489263293458,4.32246
0.9945400076878689,4.31946
0.9945310890463921,4.320460000000001
0.9945221704049152,4.32146
0.9945132517634383,4.320460000000001
0.9945043331219615,4.31946
0.9944954144804846,4.32246
0.9944864958390077,4.31946
0.9944775771975309,4.320460000000001
0.994468658556054,4.32146
0.9944597399145771,4.320460000000001
0.9944508212731004,4.320460000000001
0.9944419026316235,4.32246
0.9944329839901467,4.31946
0.9944240653486698,4.31946
0.9944151467071929,4.32246
0.9944062280657161,4.320460000000001
0.9943973094242392,4.31946
0.9943883907827623,4.31946
0.9943794721412855,4.32146
0.9943705534998086,4.320460000000001
0.9943616348583317,4.31846
0.994352716216855,4.320460000000001
0.994343797575378,4.31946
0.9943348789339013,4.31946
0.9943259602924244,4.32146
0.9943170416509475,4.31946
0.9943081230094707,4.3174600000000005
0.9942992043679938,4.32146
0.9942902857265169,4.32146
0.9942813670850401,4.31946
0.9942724484435632,4.32146
0.9942635298020863,4.32146
0.9942546111606095,4.31946
0.9942456925191326,4.320460000000001
0.9942367738776559,4.320460000000001
0.994227855236179,4.31946
0.9942189365947021,4.320460000000001
0.9942100179532253,4.320460000000001
0.9942010993117484,4.31946
0.9941921806702715,4.31846
0.9941832620287947,4.32246
0.9941743433873178,4.31946
0.994165424745841,4.31946
0.9941565061043641,4.32246
0.9941475874628872,4.31946
0.9941386688214104,4.31846
0.9941297501799335,4.320460000000001
0.9941208315384567,4.320460000000001
0.9941119128969799,4.31946
0.994102994255503,4.31946
0.9940940756140261,4.320460000000001
0.9940851569725493,4.31946
0.9940762383310724,4.31846
0.9940673196895956,4.320460000000001
0.9940584010481187,4.31946
0.9940494824066418,4.3174600000000005
0.994040563765165,4.320460000000001
0.9940316451236881,4.320460000000001
0.9940227264822112,4.31846
0.9940138078407345,4.31946
0.9940048891992576,4.31946
0.9939959705577808,4.31946
0.9939870519163039,4.31946
0.993978133274827,4.31946
0.9939692146333502,4.31846
0.9939602959918733,4.31946
0.9939513773503964,4.31946
0.9939424587089196,4.320460000000001
0.9939335400674427,4.31846
0.9939246214259658,4.32146
0.993915702784489,4.31846
0.9939067841430121,4.31846
0.9938978655015354,4.32146
0.9938889468600585,4.31946
0.9938800282185816,4.31846
0.9938711095771048,4.32146
0.9938621909356279,4.31846
0.993853272294151,4.31846
0.9938443536526742,4.32146
0.9938354350111973,4.31846
0.9938265163697204,4.31946
0.9938175977282436,4.3174600000000005
0.9938086790867667,4.31846
0.99379976044529,4.31846
0.993790841803813,4.3174600000000005
0.9937819231623362,4.31946
0.9937730045208594,4.31946
0.9937640858793825,4.31646
0.9937551672379056,4.31946
0.9937462485964288,4.31846
0.9937373299549519,4.31946
0.9937284113134751,4.31946
0.9937194926719982,4.31846
0.9937105740305213,4.31846
0.9937016553890445,4.31846
0.9936927367475676,4.31846
0.9936838181060907,4.31846
0.993674899464614,4.31946
0.9936659808231371,4.31946
0.9936570621816602,4.3174600000000005
0.9936481435401834,4.31846
0.9936392248987065,4.31946
0.9936303062572297,4.3174600000000005
0.9936213876157528,4.31946
0.9936124689742759,4.31946
0.9936035503327991,4.31946
0.9935946316913222,4.3174600000000005
0.9935857130498453,4.32146
0.9935767944083685,4.3174600000000005
0.9935678757668917,4.3174600000000005
0.9935589571254149,4.3174600000000005
0.993550038483938,4.31846
0.9935411198424611,4.31646
0.9935322012009843,4.3174600000000005
0.9935232825595074,4.31846
0.9935143639180305,4.31946
0.9935054452765537,4.31946
0.9934965266350768,4.320460000000001
0.9934876079935999,4.31846
0.9934786893521231,4.3174600000000005
0.9934697707106462,4.31846
0.9934608520691695,4.3174600000000005
0.9934519334276926,4.31646
0.9934430147862157,4.3174600000000005
0.9934340961447389,4.3174600000000005
0.993425177503262,4.3174600000000005
0.9934162588617851,4.31846
0.9934073402203083,4.3174600000000005
0.9933984215788314,4.3174600000000005
0.9933895029373546,4.3174600000000005
0.9933805842958777,4.3174600000000005
0.9933716656544008,4.3174600000000005
0.993362747012924,4.31846
0.9933538283714471,4.31846
0.9933449097299702,4.3174600000000005
0.9933359910884935,4.31646
0.9933270724470166,4.31846
0.9933181538055397,4.31846
0.9933092351640629,4.31846
0.993300316522586,4.31946
0.9932913978811092,4.3174600000000005
0.9932824792396323,4.3174600000000005
0.9932735605981554,4.3174600000000005
0.9932646419566786,4.3174600000000005
0.9932557233152017,4.31846
0.9932468046737248,4.3174600000000005
0.993237886032248,4.3174600000000005
0.9932289673907712,4.31846
0.9932200487492944,4.31346
0.9932111301078175,4.320460000000001
0.9932022114663406,4.3174600000000005
0.9931932928248638,4.31846
0.9931843741833869,4.31946
0.99317545554191,4.3174600000000005
0.9931665369004332,4.3174600000000005
0.9931576182589563,4.3174600000000005
0.9931486996174794,4.31846
0.9931397809760026,4.31546
0.9931308623345257,4.31846
0.993121943693049,4.31846
0.9931130250515721,4.31846
0.9931041064100952,4.31546
0.9930951877686184,4.31946
0.9930862691271415,4.31646
0.9930773504856646,4.3174600000000005
0.9930684318441878,4.3174600000000005
0.9930595132027109,4.3174600000000005
0.9930505945612341,4.31646
0.9930416759197572,4.31946
0.9930327572782803,4.3174600000000005
0.9930238386368035,4.31546
0.9930149199953267,4.32146
0.9930060013538498,4.31646
0.992997082712373,4.3174600000000005
0.9929881640708961,4.31546
0.9929792454294192,4.3174600000000005
0.9929703267879424,4.31546
0.9929614081464655,4.31846
0.9929524895049887,4.31646
0.9929435708635118,4.31846
0.9929346522220349,4.31346
0.9929257335805581,4.32146
0.9929168149390812,4.3174600000000005
0.9929078962976043,4.31546
0.9928989776561276,4.31946
0.9928900590146507,4.3174600000000005
0.9928811403731739,4.31646
0.992872221731697,4.31446
0.9928633030902201,4.31846
0.9928543844487433,4.3174600000000005
0.9928454658072664,4.31546
0.9928365471657895,4.31646
0.9928276285243127,4.31646
0.9928187098828358,4.31546
0.9928097912413589,4.31546
0.9928008725998821,4.3174600000000005
0.9927919539584052,4.31346
0.9927830353169285,4.31446
0.9927741166754516,4.31946
0.9927651980339747,4.31546
0.9927562793924979,4.31546
0.992747360751021,4.3174600000000005
0.9927384421095441,4.31446
0.9927295234680673,4.31646
0.9927206048265904,4.3174600000000005
0.9927116861851136,4.31646
0.9927027675436367,4.31446
0.9926938489021598,4.31646
0.992684930260683,4.3174600000000005
0.9926760116192062,4.31646
0.9926670929777293,4.3174600000000005
0.9926581743362525,4.31446
0.9926492556947756,4.31546
0.9926403370532987,4.3174600000000005
0.9926314184118219,4.31946
0.992622499770345,4.31346
0.9926135811288682,4.31846
0.9926046624873913,4.3174600000000005
0.9925957438459144,4.31546
0.9925868252044376,4.31646
0.9925779065629607,4.31546
0.9925689879214838,4.31846
0.9925600692800071,4.31546
0.9925511506385302,4.31646
0.9925422319970534,4.31646
0.9925333133555765,4.31246
0.9925243947140996,4.31846
0.9925154760726228,4.31646
0.9925065574311459,4.31546
0.992497638789669,4.31546
0.9924887201481922,4.31546
0.9924798015067153,4.31646
0.9924708828652384,4.31546
0.9924619642237617,4.31646
0.9924530455822848,4.31646
0.992444126940808,4.31446
0.9924352082993311,4.31646
0.9924262896578542,4.31446
0.9924173710163774,4.31646
0.9924084523749005,4.31646
0.9923995337334236,4.3174600000000005
0.9923906150919468,4.31446
0.9923816964504699,4.31646
0.992372777808993,4.3174600000000005
0.9923638591675162,4.31446
0.9923549405260393,4.31946
0.9923460218845626,4.31446
0.9923371032430857,4.31546
0.9923281846016088,4.31646
0.992319265960132,4.31346
0.9923103473186551,4.31446
0.9923014286771782,4.31346
0.9922925100357014,4.31646
0.9922835913942245,4.31446
0.9922746727527477,4.31546
0.9922657541112708,4.31546
0.9922568354697939,4.31346
0.9922479168283171,4.31346
0.9922389981868402,4.31546
0.9922300795453634,4.31346
0.9922211609038866,4.31246
0.9922122422624097,4.31546
0.9922033236209328,4.31646
0.992194404979456,4.31446
0.9921854863379791,4.31946
0.9921765676965023,4.31846
0.9921676490550254,4.31446
0.9921587304135485,4.31446
0.9921498117720717,4.3174600000000005
0.9921408931305948,4.31446
0.9921319744891179,4.31346
0.9921230558476412,4.31846
0.9921141372061643,4.31446
0.9921052185646875,4.31346
0.9920962999232106,4.31946
0.9920873812817337,4.31546
0.9920784626402569,4.3174600000000005
0.99206954399878,4.31546
0.9920606253573031,4.3174600000000005
0.9920517067158263,4.31646
0.9920427880743494,4.3174600000000005
0.9920338694328725,4.31646
0.9920249507913957,4.31346
0.9920160321499188,4.3174600000000005
0.9920071135084421,4.31546
0.9919981948669652,4.31446
0.9919892762254883,4.31246
0.9919803575840115,4.31446
0.9919714389425346,4.31546
0.9919625203010577,4.31346
0.9919536016595809,4.3174600000000005
0.991944683018104,4.31546
0.9919357643766272,4.31546
0.9919268457351503,4.31546
0.9919179270936734,4.31246
0.9919090084521966,4.31446
0.9919000898107198,4.31546
0.9918911711692429,4.31846
0.9918822525277661,4.31346
0.9918733338862892,4.31346
0.9918644152448123,4.3174600000000005
0.9918554966033355,4.31346
0.9918465779618586,4.31846
0.9918376593203818,4.31446
0.9918287406789049,4.31446
0.991819822037428,4.31446
0.9918109033959512,4.31846
0.9918019847544743,4.31446
0.9917930661129974,4.31446
0.9917841474715207,4.31946
0.9917752288300438,4.31346
0.991766310188567,4.31546
0.9917573915470901,4.31646
0.9917484729056132,4.31446
0.9917395542641364,4.31346
0.9917306356226595,4.31346
0.9917217169811826,4.31646
0.9917127983397058,4.31346
0.9917038796982289,4.31246
0.991694961056752,4.31646
0.9916860424152752,4.31346
0.9916771237737984,4.31546
0.9916682051323216,4.31546
0.9916592864908447,4.31446
0.9916503678493678,4.31346
0.991641449207891,4.3174600000000005
0.9916325305664141,4.31446
0.9916236119249372,4.31346
0.9916146932834604,4.31946
0.9916057746419835,4.31446
0.9915968560005066,4.31646
0.9915879373590298,4.31246
0.9915790187175529,4.31546
0.9915701000760762,4.31546
0.9915611814345993,4.31346
